venueid|userid|score|time|comment
11|4425|4.0|3.0|"(แปลโดย Google) กว้างเกินกว่าจะเรียกว่าเดินเล่นริมฝั่งแม่น้ำโขงที่หนองคาย!
ฝั่งลาวฝั่งลาว เช้านี้อากาศเย็นแต่ตอนกลางวันยังร้อนและมีแดดจัด มีร้านขายของที่ระลึกมากมายในพื้นที่ สินค้าบางรายการสามารถซื้อได้ที่นี่ที่เดียวเท่านั้น โปรดดู! …"
11|4426|5.0|3.0|(แปลโดย Google) สถานที่น่ารักสำหรับถ่ายรูป เมืองเล็ก ๆ ที่ยอดเยี่ยมซึ่งไม่ค่อยมีนักท่องเที่ยวเข้ามา น่าเสียดายเช่นเดียวกับพื้นที่ท่องเที่ยวเช่นพัทยา ทันทีที่ฉันหยุดบนจักรยานมีผู้หญิงคนหนึ่งเข้ามาหาฉัน ไม่ใช่แค่ทักทาย …
11|4427|5.0|0.6|"(แปลโดย Google) ดีและมหัศจรรย์

(ต้นฉบับ)
Nice and magic."
11|4428|4.0|3.0|(แปลโดย Google) เป็นสถานที่ที่ดีสำหรับโอกาสในการถ่ายรูปกับวัด รูปปั้นพญานาค แม่น้ำ และสวนสาธารณะ ที่ที่เหมาะแก่การเดินเล่นในยามบ่ายและแผงขายอาหารก็อยู่ไม่ไกล …
11|1433|5.0|0.7|"(แปลโดย Google) เป็นสถานที่ที่ดีสำหรับการถ่ายภาพริมแม่น้ำ

(ต้นฉบับ) …"
11|3548|3.0|3.0|"(แปลโดย Google) ไปในตอนบ่าย ร้อนจริงๆ! แต่มุมถ่ายรูปเก๋ๆ

(ต้นฉบับ) …"
11|4429|3.0|0.5|"(แปลโดย Google) ที่สำหรับเดินเล่นที่เล่นกีฬาข้างแม่น้ำโขง

(ต้นฉบับ) …"
11|4430|4.0|2.0|"(แปลโดย Google) ได้รับการดูแลอย่างดีและตั้งอยู่อย่างสวยงามบนแม่น้ำมากง
มุมมองที่เปิดกว้างและน่ารัก
ในระหว่างวันอากาศร้อนและไม่พบต้นไม้หรือเงา แนะนำให้สวมหมวกหรือร่ม …"
11|2531|5.0|2.0|"(แปลโดย Google) ไปหนองคายแน่นอนเมื่อมาหนองคาย

(ต้นฉบับ)
ノンカイに来たら必ず行きます。"
11|4431|5.0|2.0|(แปลโดย Google) เนื่องในโอกาสเทศกาล Ock Pansa แม่น้ำโขงเป็นกิจกรรมที่ยอดเยี่ยมกับกิจกรรมมากมาย คุ้มค่าแก่การเยี่ยมชม …
11|2774|5.0|1.0|(แปลโดย Google) ชอบที่นี่มาก.. บรรยากาศดีวิวธรรมชาติริมแม่น้ำ ຳ ตอนเย็นลมพัดเย็นสบายมีความสุขมากค่ะເຈົ້າ …
11|4047|5.0|0.8|"(แปลโดย Google) มหัศจรรย์

(ต้นฉบับ)
Wonderful"
11|4432|5.0|3.0|(แปลโดย Google) รูปปั้นที่ได้รับการดูแลอย่างดีและวัดอีกสองสามแห่งที่อยู่ข้างๆ นอกจากนี้ยังมีทิวทัศน์ที่สวยงามของแม่น้ำโขงอันยิ่งใหญ่ …
11|1430|5.0|2.0|"(แปลโดย Google) รูปปั้นที่สวยงามในตอนท้ายของเดินเล่นที่

(ต้นฉบับ) …"
11|4433|4.0|4.0|(แปลโดย Google) ฉันวิ่งไปตามแม่น้ำโขงตอนที่วิ่ง สุนัขไม่สามารถเห่าในสี่เหลี่ยมที่สวยงาม …
11|4434|2.0|0.6|"(แปลโดย Google) พื้นที่ที่คุณสามารถเดินไปรอบๆ

(ต้นฉบับ)
An area you can walk around."
11|4435|5.0|2.0|"(แปลโดย Google) ผ่อนคลายและวิวสวย

(ต้นฉบับ)
Relax and nice view"
11|4436|4.0|3.0|(แปลโดย Google) เดินเล่นบนชายหาดที่ดีมากพร้อมร้านอาหารเล็ก ๆ ชีวิตของผู้คนที่เงียบสงบและกระฉับกระเฉงเมื่อฉันอยู่ที่นั่น …
11|4437|5.0|3.0|(แปลโดย Google) สถานที่ที่ยอดเยี่ยมในการเยี่ยมชมด้านขวาของแม่น้ำพร้อมกับทิวทัศน์อันงดงามของลาว …
11|4438|5.0|0.5|Spectacular
11|4439|5.0|1.0|"(แปลโดย Google) สวยมาก

(ต้นฉบับ)
Sehr schön"
11|1477|4.0|1.0|"(แปลโดย Google) ฉันวิ่งเดินและยิมนาสติกในตอนเช้าและตอนเย็นแถว ๆ นี้

(ต้นฉบับ) …"
11|4440|5.0|3.0|"(แปลโดย Google) จุดที่ดีที่จะเดินไปรอบ ๆ โดยเฉพาะอย่างยิ่งในช่วงพระอาทิตย์ตกดิน

(ต้นฉบับ) …"
11|3124|5.0|0.2|
11|4441|4.0|2.0|"(แปลโดย Google) ควรไปเที่ยวในช่วงพระอาทิตย์ตก

(ต้นฉบับ)
Should visit during sunset"
11|4442|5.0|0.6|
11|1466|5.0|0.1|"(แปลโดย Google) ขอให้เป็นวันที่ดี

(ต้นฉบับ)
Good day out"
11|4443|5.0|3.0|"(แปลโดย Google) ครั้งแรกที่ฉันเห็นในหนองคายเคยไปที่นั่น 4 ครั้ง

(ต้นฉบับ) …"
11|4444|4.0|1.0|"(แปลโดย Google) เมืองเล็ก ๆ ติดชายแดนไทยและลาววิวแม่น้ำแม่โขง

(ต้นฉบับ) …"
11|4445|4.0|1.0|"(แปลโดย Google) ถนนคนเดินสวย ๆ พร้อมวิวแม่น้ำโขงและลาว

(ต้นฉบับ) …"
11|3536|5.0|1.0|"(แปลโดย Google) ด้วยเหตุผลบางประการมีรูปปั้นพญานาคริมแม่น้ำโขง! ??
ค่อนข้างใหญ่ …"
11|2964|5.0|5.0|"(แปลโดย Google) มีความทรงจำของความรัก

(ต้นฉบับ)
There's a memory of love"
11|4446|5.0|0.7|
11|4447|5.0|0.5|
11|4448|5.0|0.1|
11|1100|4.0|1.0|"(แปลโดย Google) วิวสวยและสภาพดี

(ต้นฉบับ) …"
11|2982|5.0|2.0|"(แปลโดย Google) เป็นสถานที่ที่เหมาะสำหรับการเริ่มเดินบนแม่น้ำ

(ต้นฉบับ) …"
11|1455|5.0|0.6|"(แปลโดย Google) หนึ่งในสถานที่ท่องเที่ยวสำคัญในจังหวัดหนองคาย

(ต้นฉบับ) …"
11|4449|5.0|0.1|
11|4450|4.0|1.0|
11|1588|5.0|0.6|
11|4451|5.0|0.1|
11|2213|5.0|2.0|"(แปลโดย Google) แม่น้ำโขงที่มีอาหารไทยรสชาติอร่อยเป็นพิเศษ

(ต้นฉบับ) …"
11|946|5.0|0.5|
11|4452|5.0|3.0|"(แปลโดย Google) เดินเล่นริมแม่น้ำโขงยามเย็น

(ต้นฉบับ) …"
11|4453|5.0|2.0|
11|4454|4.0|5.0|"(แปลโดย Google) แรงบันดาลใจที่เป็นที่นิยมประติมากรรมที่ได้รับการสนับสนุนจากจีน

(ต้นฉบับ) …"
11|4455|5.0|4.0|"(แปลโดย Google) รูปปั้นมังกรพญานาคขนาดใหญ่ใกล้แม่น้ำโขงและวัด

(ต้นฉบับ) …"
