venueid|name|gcategory
112392|บจก. มิตซู เจียงอุดร จำกัด สาขาบ้านจั่น|ตัวแทนจำหน่ายรถมิตซูบิชิ
82212|บ้านเบเกอรี่|ร้านเบเกอรี่
53393|น้ำตกโตนไทร|สถานที่ท่องเที่ยว
34782|สถูปบรรจุอัฐิหลวงปู่ดุลย์ อตุโล (วนอุทยานพนมสวาย)|สถานที่บูชาทางศาสนา
48189|Bugis Street|ศูนย์การค้า
83644|ร้านข้าวมันไก่เจ็กเม้ง ตรงข้ามโรงเรียนสีตบุตร|ภัตตาคารอาหารประเภทไก่
37427|ตั้งจิบเซ้ง 1 พาหุรัด|ร้านจำหน่ายอุปกรณ์เบเกอรี่
100001|โรงเรียนบ้านห้วยไซงัว|โรงเรียน
107217|Wangjuntr Golf Park|สนามกอล์ฟ
30207|Meister Brewz|โรงเบียร์
43244|วัดแสนเมืองมา|วัด
15443|ขนมหม้อแกงแม่ปิ่น|ร้านของหวาน
74652|เจ๊อิม ก๋วยเตี๋ยวหมูบ้านโป่ง|ร้านก๋วยเตี๋ยว
236581|พาแว คาเฟ่|ร้านกาแฟ
22682|Black Canyon เซ็นทรัลเฟสติวัล เชียงใหม่|ร้านกาแฟ
38267|อาหารเช้า หนองคาย Goodmorning|ร้านอาหาร
159484|ศุภาลัย เวลลิงตัน|กลุ่มอาคารคอนโดมิเนียม
4300|Csc Complex Center|ร้านขายเครื่องใช้ในบ้าน
67125|ก๋วยเตี๋ยวเรือริมทาง|ร้านอาหาร
43246|วัดพระธาตุสบแวน|วัด
153467|ร้านอาหารภูตะวัน|ภัตตาคารอาหารไทย
28222|Long Tian BKK หลงเตียน|ภัตตาคารอาหารไทย
30271|ร้านหนองหว้าปลาเผา|ร้านอาหาร
107853|ปั๊มน้ำมัน ปตท.ท่ามะนาว (บริษัท นิยมลำนารายณ์ปิโตรเลียม จำกัด)|สถานีบริการน้ำมัน
48538|วิทยาลัยอาชีวศึกษาอุดรธานี สถาบันการอาชีวศึกษาภาคตะวันออกเฉียงเหนือ ๑|วิทยาลัย
10301|อะคัพ ออฟ แอพโฟร คาเฟ่|ร้านกาแฟ
35009|ตลาดสดชุมชนนาด้วง|ตลาด
35020|เย็นตาโฟป้าฟัก “สาขาบ่อสร้าง”|ร้านก๋วยเตี๋ยว
157695|Phonklaisteak&spaghetti|ร้านอาหาร
37403|ก๋วยเตี๋ยวปากหม้อสายน้ำ ต้นตำรับอำเภอพนมสารคาม แซ่บbyจอม|ภัตตาคารอาหารเช้าและกลางวัน
91805|ຄົວປັກໃຕ້ KUA PAK TAI|ຮ້ານອາຫານໄທ
42326|ร้านไข่กระทะโพนพิสัย|ภัตตาคารอาหารเวียดนาม
22850|เฮือนอ้ายเอ๊ม ศูนย์ทอผ้าพื้นเมืองไทยดำ|สถานที่ท่องเที่ยว
93582|The Beer House|บาร์
78082|ต้นเนื้อย่างเกาหลี สาขา มทส.ประตู1|ร้านอาหาร
153353|วัดโพรงมะเดื่อ|วัด
10226|ขนมจีนบ้านไม้ จ.ตาก - คุณแม่สวาท|ร้านอาหาร
4852|Ginger Farm Kitchen|ร้านอาหาร
28035|ตลาดนัดภูเพชรทอง|ตลาดนัด
8384|พานบายศรีแม่มะลิ คำชะโนด|สถานที่สำคัญทางประวัติศาสตร์
35502|ตลาดแยกบางพลู|ตลาด
24413|นัวหน้าหม้อ|ร้านอาหาร
3173|ตลาดสดเทศบาลอำเภอโพนทอง|ตลาด
44531|กูร์เมต์ มาร์เก็ต - เดอะ พรอมานาด|ซูเปอร์มาร์เก็ต
298|แหล่งรวมผลไม้และของฝากคุณเปรมปากช่อง|ร้านของที่ระลึก
299|จุดจำหน่ายผ้าอนามัยสมุนไพร-ร้านเปิ้ลบูติก(ตลาดนัดคลองหมาเน่า)|ร้านเสื้อผ้า
38798|Domaine de Marie|โบสถ์คาทอลิก
98821|ครัวสวนเสวย|ร้านอาหาร
21304|ณัฐ มอเตอร์เซลส์ สาขากุดจับ|ตัวแทนจำหน่ายรถจักรยานยนต์
50986|Phra Nang Beach|ชายหาด
51573|Sweet Monkey สวีทมังคี|ร้านกาแฟ
747|อินเด็กซ์ ลิฟวิ่งมอลล์ สาขาชลบุรี (Index Living Mall)|ร้านเฟอร์นิเจอร์
4897|ลานนา โฮมสเตย์&เรสเตอรอง|ร้านอาหาร
29393|สายลมจอย ซอย ๑|ภัตตาคารอาหารไทย
42121|คุณจิต ซีวิว เกาะยอ|ร้านอาหาร
37547|โอฮาชิ บูตะดง|ภัตตาคารอาหารญี่ปุ่น
53916|วัดหนองแคนเจริญผล|วัด
17619|เกาะไก่|สถานที่ท่องเที่ยว
35197|หมูย่างเมืองตรัง โกเภา|อาหารจีนแบบห่อกลับบ้าน
36187|ຮ້ານເຝີເລກ6 (Noodle Number 6)|ຮ້ານອາຫານ
4568|วัดสนามจันทร์|วัด
31248|น้ำตกพลาญทอง|สถานที่ท่องเที่ยว
71156|ปางแฟน Rock & River|ร้านกาแฟ
75310|เดอปังคาเฟ่แอนด์บิสโทร|ร้านกาแฟ
3236|ตลาดสดเทศบาลตำบลอาจสามารถ|ตลาด
117155|เจ๊น้อยกระโทก เมืองเอก|ร้านอาหาร
43554|D•presso cafe|ร้านกาแฟ
24098|Gringo's Taco Bar|ร้านอาหาร
25153|วัดป่าเลไลยก์|วัด
69488|อุทยานแห่งชาติน้ำตกสี่ขีด|อุทยานแห่งชาติ
9446|Vespa & Honda CM|ตัวแทนจำหน่ายรถจักรยานยนต์
22635|อุทยานบุญนิยม|ร้านอาหารเพื่อสุขภาพ
